text,subject,type,difficulty,unit,marks,options,correctAnswer,explanation,tags,batch,branch,isPYQ,examYear,examName
Explain the merits and demerits of the arithmetic mean,Business Statistics,long_answer,medium,2,5,,The mean is simple to compute and uses all observations making it suitable for further analysis. Its drawback is that extreme values distort it.,Cover its mathematical soundness and sensitivity to outliers.,vriddhi-curated|free,2026-27,BBA,false,,
The values 4 6 8 10 and 12 have an arithmetic mean of,Business Statistics,numerical,easy,2,2,,8,The sum is 40 and dividing by five gives 8.,vriddhi-curated|free,2026-27,BBA,false,,
The difference between the largest and smallest value in a data set is the,Business Statistics,mcq,easy,3,1,Range|Mean deviation|Variance|Quartile deviation,A,The range is the simplest measure of spread.,vriddhi-curated|free,2026-27,BBA,false,,
The square root of the variance is the standard,Business Statistics,fill_in_blank,easy,3,1,,deviation,Standard deviation is the positive square root of the variance.,vriddhi-curated|free,2026-27,BBA,false,,
Dispersion measures how spread out the values of a data set are,Business Statistics,true_false,easy,3,1,True|False,A,Dispersion measures the variability or spread of observations.,vriddhi-curated|free,2026-27,BBA,false,,
Define standard deviation and its significance,Business Statistics,short_answer,medium,3,2,,Standard deviation measures the average distance of observations from the mean and is the most reliable measure of dispersion.,A lower standard deviation means the data cluster closely around the mean.,vriddhi-curated|free,2026-27,BBA,false,,
Explain the difference between absolute and relative measures of dispersion,Business Statistics,long_answer,medium,3,5,,Absolute measures like range and standard deviation are expressed in the original units. Relative measures like the coefficient of variation express dispersion as a ratio allowing comparison across data sets.,Relative measures enable comparison between series with different units.,vriddhi-curated|free,2026-27,BBA,false,,
For the values 2 4 6 and 8 the range is,Business Statistics,numerical,easy,3,2,,6,The range is the largest minus the smallest so 8 minus 2 equals 6.,vriddhi-curated|free,2026-27,BBA,false,,
The statistical measure of the strength and direction of a linear relationship between two variables is,Business Statistics,mcq,easy,4,1,Correlation|Dispersion|Skewness|Sampling,A,Correlation measures the degree of association between two variables.,vriddhi-curated|free,2026-27,BBA,false,,
The correlation coefficient can take values between minus one and,Business Statistics,fill_in_blank,easy,4,1,,plus one,The coefficient r ranges from minus one perfect negative to plus one perfect positive.,vriddhi-curated|free,2026-27,BBA,false,,
A correlation coefficient of zero indicates a perfect linear relationship,Business Statistics,true_false,medium,4,1,True|False,B,Zero correlation means no linear relationship between the variables.,vriddhi-curated|free,2026-27,BBA,false,,
Distinguish between correlation and regression,Business Statistics,short_answer,medium,4,2,,Correlation measures the strength and direction of association while regression estimates the functional relationship to predict one variable from another.,Correlation is symmetric while regression specifies cause and effect.,vriddhi-curated|free,2026-27,BBA,false,,
Explain the methods of studying correlation,Business Statistics,long_answer,medium,4,5,,Correlation is studied by scatter diagram Karl Pearsons coefficient and Spearmans rank method. Each reveals the direction and strength of the relationship.,Describe the graphical and numerical methods of measuring correlation.,vriddhi-curated|free,2026-27,BBA,false,,
The method that measures the change in a variable relative to a base period is,Business Statistics,mcq,easy,5,1,Index numbers|Correlation|Dispersion|Probability,A,Index numbers measure relative change over time such as price or quantity.,vriddhi-curated|free,2026-27,BBA,false,,
The base period value of an index number is conventionally set at,Business Statistics,fill_in_blank,easy,5,1,,100,The base period is assigned an index value of one hundred for comparison.,vriddhi-curated|free,2026-27,BBA,false,,
The consumer price index measures changes in the cost of living,Business Statistics,true_false,easy,5,1,True|False,A,The CPI tracks the price of a basket of consumer goods over time.,vriddhi-curated|free,2026-27,BBA,false,,
State the uses of index numbers,Business Statistics,short_answer,easy,5,2,,Index numbers measure price changes cost of living production trends and help in policy and business decisions.,They condense many changes into a single comparable figure.,vriddhi-curated|free,2026-27,BBA,false,,
Explain the methods of constructing index numbers,Business Statistics,long_answer,medium,5,5,,Index numbers may be unweighted such as the simple aggregative method or weighted such as Laspeyres and Paasche indices which give different weights to items.,Contrast simple and weighted methods of construction.,vriddhi-curated|free,2026-27,BBA,false,,
The price of a good is 50 in the base year and 60 in the current year. Its price relative index is,Business Statistics,numerical,easy,5,2,,120,Price relative equals current price divided by base price times 100 so 60 divided by 50 times 100 equals 120.,vriddhi-curated|free,2026-27,BBA,false,,
A set of observations recorded over successive periods of time is a,Business Statistics,mcq,easy,6,1,Time series|Cross section data|Panel data|Index,A,A time series records a variable at regular intervals over time.,vriddhi-curated|free,2026-27,BBA,false,,
The long term general tendency of a time series is called the,Business Statistics,fill_in_blank,easy,6,1,,trend,The secular trend shows the long term direction of the series.,vriddhi-curated|free,2026-27,BBA,false,,
The four components of a time series are trend seasonal cyclical and irregular,Business Statistics,true_false,easy,6,1,True|False,A,These four components together make up the movement of a series.,vriddhi-curated|free,2026-27,BBA,false,,
Define probability and give its range,Business Statistics,short_answer,easy,6,2,,Probability is the numerical measure of the likelihood of an event and ranges from zero for impossibility to one for certainty.,All probabilities lie between zero and one inclusive.,vriddhi-curated|free,2026-27,BBA,false,,
Explain the components of a time series,Business Statistics,long_answer,medium,6,5,,A time series comprises the long term trend seasonal variation cyclical fluctuation and irregular variation. Each reflects a different source of movement in the data.,Describe each component and its cause.,vriddhi-curated|free,2026-27,BBA,false,,
Assertion: The median is a better average than the mean for skewed data. Reason: The median is not affected by extreme values,Business Statistics,mcq,medium,2,1,Both assertion and reason are true and reason explains assertion|Both are true but reason does not explain assertion|Assertion is true but reason is false|Assertion is false but reason is true,A,Skewed data have outliers that distort the mean so the median is more representative.,vriddhi-curated|free,2026-27,BBA,false,,
Match the measure to what it describes,Business Statistics,mcq,medium,3,1,Standard deviation - average spread from the mean|Mean - spread of the data|Mode - middle value|Range - centre of the data,A,Standard deviation measures spread while the mean and mode measure central tendency.,vriddhi-curated|free,2026-27,BBA,false,,
When two variables move in opposite directions their correlation is,Business Statistics,mcq,medium,4,1,Negative|Positive|Zero|Perfect,A,Negative correlation means one variable rises as the other falls.,vriddhi-curated|free,2026-27,BBA,false,,
A histogram is a graphical representation of a frequency distribution using bars,Business Statistics,true_false,easy,1,1,True|False,A,A histogram uses adjacent bars to show the frequency of class intervals.,vriddhi-curated|free,2026-27,BBA,false,,
Explain the difference between a histogram and a bar diagram,Business Statistics,short_answer,medium,1,2,,A histogram represents a continuous frequency distribution with adjacent bars while a bar diagram shows discrete categories with gaps between bars.,The difference lies in the nature of data and bar spacing.,vriddhi-curated|free,2026-27,BBA,false,,
Read the case: A shop records daily sales of 20 25 22 28 30 and 25. Calculate the mean median and mode of the sales,Business Statistics,case_based,hard,2,5,,The mean is 25 the median is 25 and the mode is 25. The sum is 150 divided by 6 gives 25 and 25 appears most often.,Compute all three averages and note they coincide for this data.,vriddhi-curated|free,2026-27,BBA,false,,
Read the case: Two machines pack sugar into bags with the same mean weight but one has higher standard deviation. Explain which machine is more consistent,Business Statistics,case_based,hard,3,5,,The machine with the lower standard deviation is more consistent because its bag weights cluster closer to the mean with less variability.,Lower dispersion means more uniform output for the same mean.,vriddhi-curated|free,2026-27,BBA,false,,
A fair six sided die is rolled. The probability of rolling an even number is,Business Statistics,numerical,easy,6,2,,0.5,Three even outcomes out of six equally likely outcomes gives a probability of one half.,vriddhi-curated|free,2026-27,BBA,false,,
The value that divides the distribution into four equal parts is a quartile,Business Statistics,true_false,medium,3,1,True|False,A,Quartiles split an ordered data set into four equal parts.,vriddhi-curated|free,2026-27,BBA,false,,
The sum of all observations divided by the number of observations is the arithmetic,Business Statistics,fill_in_blank,easy,2,1,,mean,The arithmetic mean is the sum of values divided by their count.,vriddhi-curated|free,2026-27,BBA,false,,
Explain the concept of skewness and its types,Business Statistics,long_answer,medium,3,5,,Skewness measures the asymmetry of a distribution. Positive skew has a long right tail while negative skew has a long left tail and a symmetric distribution has zero skew.,Describe the direction of the tail for each type of skew.,vriddhi-curated|free,2026-27,BBA,false,,
The weights of five items are 10 12 14 16 and 18 kg. The mean weight is,Business Statistics,numerical,easy,2,2,,14,The sum is 70 and dividing by five gives 14 kg.,vriddhi-curated|free,2026-27,BBA,false,,
Explain the importance of sampling in statistics,Business Statistics,long_answer,medium,1,5,,Sampling studies a representative subset to draw conclusions about a population at lower cost and time and with greater accuracy when the population is large or destructive testing is involved.,Cover cost time and feasibility advantages of sampling.,vriddhi-curated|free,2026-27,BBA,false,,
List the methods of collecting primary data,Business Statistics,short_answer,easy,1,2,,Direct personal interview questionnaire schedule and observation.,These methods gather fresh data directly from respondents.,vriddhi-curated|free,2026-27,BBA,false,,
A distribution with a long tail extending to the right is positively skewed,Business Statistics,true_false,medium,3,1,True|False,A,A right tail with a few high values indicates positive skew.,vriddhi-curated|free,2026-27,BBA,false,,
Explain the uses of the coefficient of variation,Business Statistics,long_answer,medium,3,5,,The coefficient of variation expresses standard deviation as a percentage of the mean allowing comparison of variability across data sets with different units or averages.,It is a relative measure ideal for comparing consistency across series.,vriddhi-curated|free,2026-27,BBA,false,,
